SentimenTweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url
1@IndiHomeCare Udah lama lupa email sama keterangan pembayarannya.,1.85E+18,,IndiHomeCare,in,"Jakarta Coret, Indonesia.",0,1,0,https://x.com/BalmondAhmadi/status/1847925649606082886
-1@IndiHomeCare dr hari jumat saya menunggu saya sdh pinya tiket laporan yg saya butuhkan penindakannya 1-KQO1LOI ini tiket saya,1.85E+18,,IndiHomeCare,in,0274 - 0435 - 0541,0,1,0,https://x.com/ilhamilahude/status/1847925187645501723
-1@IndiHomeCare @IndiHome @Telkomsel laporan laporan setiap hari laporan 7 hari saya gada koneksi internet parahh mana tagihan ttp jalan,1.85E+18,,IndiHomeCare,in,"Turkey Creek, IN",0,1,0,https://x.com/SenggolOyenDong/status/1847925018694762706
-1@IndiHomeCare emang belom direspon,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/madzbeers/status/1847924913031807315
1@IndiHomeCare udah di coba via online semua min.,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/11o59o/status/1847914798987825584
-1@IndiHomeCare min internet mati cek dm,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/aqshnt/status/1847914551565832259
-1Jelek bgt dah indihome w mo bayar wifi gabisa nii!! Kalo mo pindah aplikasi yaa usahain udh stabil lah ini uji coba doang!! Balikin ke apk indihome aja sih Tiap bulan ada aja masalahnya cwapeee @IndiHomeCare,1.85E+18,,,in,,0,2,0,https://x.com/bintangtujoeh/status/1847914075306807726
1@IndiHomeCare Min cek dm min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/daudid_11/status/1847913745907143046
-1@IndiHomeCare Min udh 4 hari ini ga ada perubahan soal koneksinya ini masih aja lambat. Ga ada perbaikan,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/daudid_11/status/1847913607113429450
-1@IndiHomeCare baru mau ngecek lg??,1.85E+18,,IndiHomeCare,in,0274 - 0435 - 0541,0,1,0,https://x.com/ilhamilahude/status/1847913526268219816
1@IndiHomeCare Atau bisa di copot router nya aja ya kak?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/choconinebee/status/1847912206421414114
1@IndiHomeCare permisi min saya dapat telepon dari +62 188 bilangnya ada proyek penggantian STB ke android apakah ini valid dari telkom/indihome? terima kasih.,1.85E+18,,IndiHomeCare,in,Rent Free In Your Head,0,1,0,https://x.com/stfn90/status/1847911988372131948
-1@IndiHomeCare DM nya udh drtd ga ada jg penanganan,1.85E+18,,IndiHomeCare,in,0274 - 0435 - 0541,0,1,0,https://x.com/ilhamilahude/status/1847911742552363317
-1@IndiHomeCare @mediokerhandal @jempolkeseleo Sudah dicoba semua metode pembayaran tp tp error semua.,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/hufflerso/status/1847910706198565222
1@IndiHomeCare halo kak mau renov rumah untuk pemindahan router gimana ya ? Soalnya mau diganti gentengnya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/choconinebee/status/1847910512832770461
-1@IndiHomeCare gmna kelanjutannya ini min?? mau 3 malam dah ga ada wifi ,1.85E+18,,IndiHomeCare,in,0274 - 0435 - 0541,0,1,0,https://x.com/ilhamilahude/status/1847908982469644598
1@IndiHomeCare tolong bls dm ya min,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/peachilyfe/status/1847908440452317371
-1@IndiHomeCare @jempolkeseleo Saya juga udah update clear chace tapi di halaman metode pembayaran (udah dicoba semua bank &amp; e-wallet) tapi error semua! Kek mana,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/mediokerhandal/status/1847908365110038540
1@IndiHomeCare @ehyangyu Cek dm min,1.85E+18,,IndiHomeCare,in,Planet Bumi,0,1,0,https://x.com/erwinspt_/status/1847906929034875342
1@IndiHomeCare Oke ditunggu balasan DMnya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dendesune/status/1847906651665580078
-1@IndiHomeCare Ko ga ada balasannya lagi?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/regitapv/status/1847905854001238053
-1@IndiHomeCare cek dm lah daripagi jaringan rto rto,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/YangMuliaMiyo/status/1847905552720155108
-1Indihome tolong ya ini koneksi udah 3 hari gak bisa nyambung janjinya sedang progress ke sentral. Please banget ini mah hari ini pembayaran udah gak kepake 3 hari @IndiHomeCare,1.85E+18,,,in,Tidak ingin memberitahu -_-,0,2,0,https://x.com/readmetudey/status/1847904690979426670
1@friskandhi @IndiHomeCare Kak maaf numpang ngakak tiba2 ada edmin nimbrung,1.85E+18,,friskandhi,in,,0,1,0,https://x.com/Sleepink2731/status/1847904637942394945
1@hufflerso @IndiHomeCare Tungguin ya Kak @hufflerso Bentar lagi teman Nesya balas DM Kakak -Nesya,1.85E+18,,hufflerso,in,Indonesia,0,0,0,https://x.com/Telkomsel/status/1847904231220793618
1@IndiHomeCare Mana min?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/suryossm/status/1847904191102275856
1@Telkomsel @IndiHomeCare Udh tolong cek dm ya.,1.85E+18,,Telkomsel,in,,0,2,0,https://x.com/hufflerso/status/1847903531287609394
-1@IndiHomeCare adminnn tolong proses permintaankuu. apa pada libur inii. maaf bgtt,1.85E+18,,IndiHomeCare,in,earth,0,1,0,https://x.com/zulpskech/status/1847903497464762837
-1@IndiHomeCare Harus nunggu berapa lama,1.85E+18,,IndiHomeCare,in,"SOC, INA",0,1,0,https://x.com/Abinn_Al/status/1847902739692413221
-1@hufflerso @IndiHomeCare @hufflerso Kak maaf ya kalo masih gak bisa membayar tagihan :( Infoin dulu Nomor HP Alamat Instalasi Atas Nama capture keterangan gagal ke DM ya biar dibantu cek dan datanya juga terjaga. Makasih -Sakia,1.85E+18,,hufflerso,in,Indonesia,0,1,0,https://x.com/Telkomsel/status/1847902551255240918
-1@IndiHomeCare semua metode pembayaran tetap ga ada yg bisa. ini udah tgl 20. trus gmn? kalo lewat tgl 20 di denda. hadeehhh makin gak jelas aja nih,1.85E+18,,IndiHomeCare,in,,0,3,0,https://x.com/11o59o/status/1847898684387971269
1@IndiHomeCare Min cek dm ya @IndiHomeCare,1.85E+18,,IndiHomeCare,in,IZ,0,1,0,https://x.com/andimegame/status/1847897216188633128
1@wwnokeh @IndiHomeCare Yehh suud megae di jepang duwi o?,1.85E+18,,wwnokeh,in,"Bali, Indonesia",0,1,0,https://x.com/krisnaax/status/1847896745633849700
1@IndiHomeCare Cek dm min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Vin_ahm/status/1847896578696069312
1@IndiHomeCare Saya minta info nomor indihome saya saja deh min @IndiHomeCare,1.85E+18,,andimegame,in,IZ,0,2,0,https://x.com/andimegame/status/1847896159194665240
-1Tlg dibantu ini @IndiHomeCare dr kemarin mau bayar ga bisa jgn sampe diputus nih kalo ga bayar https://t.co/y0NKRUoaU2,1.85E+18,https://pbs.twimg.com/media/GaULoi7bUAQyt5T.jpg,,in,,0,1,0,https://x.com/ebepee/status/1847896020434440674
-1@IndiHomeCare ya admin lu muter2 bahasannya,1.85E+18,,IndiHomeCare,in,she/her,0,1,0,https://x.com/junkysoo/status/1847895907683226048
1@IndiHomeCare Sudah min maksud saya nomor yang saya gunakan biasanya tidak valid saya coba melakukan pembayaran di tokopedia ataupun di shopee tapi tetap tidak berhasil,1.85E+18,,IndiHomeCare,in,IZ,0,2,0,https://x.com/andimegame/status/1847895900091490359
-1@Telkomsel @IndiHomeCare Udah berapa jam gada solusi,1.85E+18,,Telkomsel,in,á°çá©? she/herãƒ»á°çá©?ãƒ» 99' ãƒ»á°çá©?ãƒ»MDNI á°ç ,0,1,0,https://x.com/NahidaArchon/status/1847886968438559211
-1@IndiHomeCare Klik detail sama aja gk bisa pdhl bayar awal bulan gk pernah telat https://t.co/BJrM1Z9Hxc,1.85E+18,https://pbs.twimg.com/media/GaUCMIQa0AABUmL.jpg,IndiHomeCare,in,,0,1,0,https://x.com/fendyppft/status/1847885635723677830
-1@IndiHomeCare Zhejiang tv min chanel china logo ny warna biru jangn cm nnya doang ya min ,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/friskandhi/status/1847885208051384509
-1Dibalas sesuai antrian tapi gw gak dibales bales njir @IndiHomeCare . Perlu pindah Biznet aja apa ya,1.85E+18,,,in,most insufferable place u know,0,1,0,https://x.com/LZRNDenso/status/1847883377120333933
1Min @IndiHomeCare boleh minta tolong cek DM? Terima kasih,1.85E+18,,,in,,0,1,0,https://x.com/bapaomanis/status/1847882734146138114
-1@IndiHomeCare tai cacat bgt gada respon,1.85E+18,,IndiHomeCare,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/whyspc/status/1847882355870220723
1@IndiHomeCare tolong dong cek dm,1.85E+18,,IndiHomeCare,in,she/her,0,1,0,https://x.com/fleurslens/status/1847881844538429840
1@IndiHomeCare @prajnamu kalo kecepatan 30mbps batas penggunaan wajarnya berapa kak?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/syusro_/status/1847871728518844632
1@IndiHomeCare Udah clear cache udah update terbaru makin gak jelas https://t.co/T7c45YsbTC,1.85E+18,https://pbs.twimg.com/media/GaT1ibjbUAIuWZY.jpg,IndiHomeCare,in,,0,1,0,https://x.com/Hayya966696/status/1847871722701410658
-1@IndiHomeCare Orang normal mana yang gak ngecek dulu kabel di modem? Mikir lah,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/rayyy770/status/1847871380773294560
-1@IndiHomeCare antrian terus bos dari pagi,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/bangsyir/status/1847869860547874871
1@IndiHomeCare min cek dm,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/asweetpeach_/status/1847869571505778794
-1@IndiHomeCare Mana dah sejam lebih belom ada respon apa2 di dm,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/IzulKif73808068/status/1847868844507091413
-1@IndiHomeCare @haeJarcvh Jaringannya connerct tapi gak bisa dipalai inter et,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/ndanama05/status/1847868807525912715
1@IndiHomeCare cek dm min,1.85E+18,,IndiHomeCare,in,jakarta indonesia,0,1,0,https://x.com/amaliafsari/status/1847852747619782985
1@IndiHomeCare cepet lanjut baca dm min @IndiHomeCare,1.85E+18,,IndiHomeCare,in,"Denpasar, Bali, Indonesia",0,1,0,https://x.com/febri_sg/status/1847852444241584485
-1@IndiHomeCare sudah dicoba tetep g bsa ka segera bntu kk udh di dm,1.85E+18,,IndiHomeCare,in,"Lamongan, Indonesia",0,1,0,https://x.com/rizkyandreaa/status/1847851840568021228
-1min @IndiHomeCare apakah kalau mau berhenti berlangganan sudah lewat setahun ttp dikenakan denda?,1.85E+18,,,in,she/her,0,2,0,https://x.com/risoldaki/status/1847851338270724544
-1@IndiHomeCare sudah dibayar mohon tindaklanjut permohonan pelepasan indihome saya. terimakasih.,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/kevinnssky/status/1847851253067632968
1@IndiHomeCare Cek dm min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/IzulKif73808068/status/1847850739374444587
-1@IndiHomeCare Iya berenti Jaringan kalian udah galayak pakai!,1.85E+18,,IndiHomeCare,in,"Bengkulu, Yogyakarta",0,1,0,https://x.com/JimmyAnse/status/1847850529562784033
-1@IndiHomeCare Tolong kepekaan cek dm nya min. Inet lemot,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/IzulKif73808068/status/1847850505864900772
-1@IndiHomeCare @haeJarcvh Min tanda los merah di modem indihomenya nyala min?sekarang internetnya gak bisa dipakai,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ndanama05/status/1847850318530576620
-1@IndiHomeCare Ya pokok mau login dan cek pemakaian internet di aplikasi indihome gbisa disuruh login ke my telkomsel padahal nomernya yg kedaftar udah mati kak,1.85E+18,,IndiHomeCare,in,"Perth, Western Australia",0,1,0,https://x.com/rexyvio/status/1847844046955565240
-1@IndiHomeCare tlg bales min ... ga efektif kl cm suruh restart2 doang,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dienvidusuni/status/1847843556586856705
-1@IndiHomeCare Cek dm. Also pecat org yg bikin aplikasi my Telkomsel. Amburadul,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dendesune/status/1847843471337689116
-1@IndiHomeCare percuma gak ada solusi nya cuma di suruh nunggu terus,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/baeronaa16/status/1847843398906237410
1@IndiHomeCare cek dm min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/busanbbunny/status/1847842997377097933
-1@IndiHomeCare masih belum bisa bayar juga nih saya udah coba bayar di minimarket seeprti Alfamart dan Indomaret tapi notifikasinya malah sudah terbayar padahal saya belum bayar gimana ya?! Jatuh tempo saya hari ini tapi mau bayar malah gak bisa. https://t.co/bZDYpHDdgn,1.85E+18,https://pbs.twimg.com/media/GaTbVJebUAE-GmO.jpg,IndiHomeCare,in,Bogor,0,2,0,https://x.com/JulianPutra25/status/1847842910718611727
-1@busanbbunny @IndiHomeCare Belum bisa juga tapi coba di alfamart notofikasinya malah sudah terbayar,1.85E+18,,busanbbunny,in,Bogor,0,2,0,https://x.com/JulianPutra25/status/1847842555792413118
-1@IndiHomeCare Cuma punya bni dan shopeepay dua2nya tidak bisa,1.85E+18,,IndiHomeCare,in,"Bandung, Indonesia",1,4,0,https://x.com/dandelion_ivy/status/1847826517491143162
-1@dandelion_ivy @IndiHomeCare artinya gausah bayar kalo dipersulit gini wkwk,1.85E+18,,dandelion_ivy,in,,0,0,0,https://x.com/onyourh_ydr/status/1847825742069190753
1@IndiHomeCare sdh min cdm ya,1.85E+18,,IndiHomeCare,in,neverland,0,1,0,https://x.com/loveseayou/status/1847825182993666556
1@onyourh_ydr @IndiHomeCare Wkwk sama saya jg begini ,1.85E+18,,onyourh_ydr,in,"Bandung, Indonesia",0,2,0,https://x.com/dandelion_ivy/status/1847824736082169944
-1@IndiHomeCare Udh coba pakai bni va dan shopeepay (krn adanya hanya itu) tetap gabisa gimana ya? Sedangkan hari ini jatuh temponya https://t.co/Vktgl9nXaW,1.85E+18,https://pbs.twimg.com/media/GaTKXFMbUAApPiN.jpg,dandelion_ivy,in,"Bandung, Indonesia",1,4,0,https://x.com/dandelion_ivy/status/1847824251048296523
-1@IndiHomeCare min cek dm ini mau pembayaran Indihome susah banget,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/frzxox/status/1847823707701674221
-1@IndiHomeCare kenapa tiap hari gangguan terus hah bayar ga boleh telat tapi gangguan terus bisa 3 4 kali sehari https://t.co/UqmVYPj3ak,1.85E+18,https://pbs.twimg.com/media/GaTJVC3asAAPuwJ.jpg,IndiHomeCare,in,,0,1,0,https://x.com/bijik236875/status/1847823120650088556
-1@IndiHomeCare aman semua itu. bisa dipanggilin teknisi aja ke rumah ga? kalo begini terus saya mau putus ,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/hererised/status/1847679026082828310
-1@IndiHomeCare Mana ya..sampai sekarang belum dibalas,1.85E+18,,IndiHomeCare,in,college acc,0,1,0,https://x.com/user9087902/status/1847678257128517940
-1@IndiHomeCare udah aku dm drtd tolong dibalas,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/inimacaa/status/1847677919562518830
1@IndiHomeCare kak saya mau langganan yg paket Jitu 340rb. itu berarti tagihannya tiapbulan flat Rp.340rb kan kak? kalo prorata itu sperti apa kak contohnya?,1.85E+18,,IndiHomeCare,in,"Indonesia, Surabaya",0,1,0,https://x.com/shani_888/status/1847677596483670343
-1eh gimana nih udah hampir seminggu wifinya suka mati mati. kadang suka kelip merah juga @IndiHomeCare,1.85E+18,,,in,,0,1,0,https://x.com/hererised/status/1847676767005528127
-1@IndiHomeCare masih belum ada minn:( aku mau belajar ,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/himoomine/status/1847676037213376731
-1@IndiHomeCare emailnya belum masuk ,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/nisaminsa/status/1847652310392148177
1cek dm a @IndiHomeCare,1.85E+18,,,in,TORONTOTOKYO,0,1,0,https://x.com/gothboycliquez/status/1847651414488862759
-1@valaphrodite @IndiHomeCare Manusia manusia kuat tahun 2024 masih pake indigo,1.85E+18,,valaphrodite,in,planet bagen,0,0,0,https://x.com/sukanduseI/status/1847651124851200471
1@IndiHomeCare @IndiHome Masihhhh,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ythadrian/status/1847650409151906252
-1@IndiHomeCare klok eror mna bisa ak nge dm km mint,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/sakurakaget/status/1847650357658497238
-1@IndiHomeCare udah mint tapi capek nungguin 6 jam daritadi skrg baru bisa klo boleh tau biasanya kek gini nih knp ya mint? ,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/sakurakaget/status/1847648605936689553
1@IndiHomeCare dpt potongan ga?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/summerflwrr/status/1847645096550027437
-1kenapa packetloss terus ya:( @IndiHomeCare,1.85E+18,,,in,dead?,0,1,0,https://x.com/valaphrodite/status/1847642995904111083
-1@IndiHomeCare gini amat pake indihome sudah dm pun masih ga ada respon,1.85E+18,,IndiHomeCare,in,"Malang, Jawa Timur",0,2,0,https://x.com/orc_cheat/status/1847640567309881487
1@IndiHomeCare Sudah saya dm min tlg di cek DM ya. Thanks min. ASAP,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/Arighiputra/status/1847639991696183412
1@IndiHomeCare mau nya di tokped kak ada promo nya lumayan ,1.85E+18,,IndiHomeCare,in,sponsor oktober open! ,0,1,0,https://x.com/potraait/status/1847633027993915737
1@IndiHomeCare cek dmku ya kaka,1.85E+18,,IndiHomeCare,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/febripradityaa/status/1847631784479248409
-1@IndiHomeCare baca DM min dari kemarin ini mati nyala terus wifi. Giliran telat bayar lu denda sampe putus tuh internet!,1.85E+18,,IndiHomeCare,in,"Bekasi, Jawa Barat",0,1,0,https://x.com/vanrc_/status/1847631548457373842
1@IndiHomeCare @Ranran21904 tolong bales dm kak saya ada keluhan,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/agungprmnak/status/1847631450709119217
-1@IndiHomeCare Kayak biasa aja sih kak akhirÂ? ini juga sering gitu,1.85E+18,,IndiHomeCare,in,INFP-T ,0,1,0,https://x.com/chocowra/status/1847631410049564956
-1indihome kok lemot ya dari kemarin:( punya ku cuma 10mb biasanya aman2 aja ga lemot tapi gatau sekarang lemot bangettt:'( padahal bayar selalu tepat waktu @IndiHomeCare,1.85E+18,,,in,,0,1,0,https://x.com/innerchildofmfa/status/1847631158957527398
-1@IndiHomeCare gangguan malah,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/misterqueeen/status/1847630838412038637
1@IndiHomeCare cek dm ya min makasih,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/onmy__dream/status/1847630414787334208
-1@IndiHomeCare min tolong read dm saya wifi saya tidak ada akses internet tolong dilanjuti,1.85E+18,,IndiHomeCare,in,"Jawa Barat, Indonesia",0,2,0,https://x.com/ilhamarsill/status/1847630213737537670
-1@IndiHomeCare Masih trouble nih min bisa kirim teknisi ga ?,1.85E+18,,IndiHomeCare,in,"Malang, Jawa Timur",0,1,0,https://x.com/orc_cheat/status/1847629705324978247
-1@IndiHomeCare WOY WIFI GUE LOS UDAH BER JAM JAM PENGADUAN SANA SINI KAGA ADA BALASAN TUH GIMANA WOYYY PLEASE LAH KERJAAN GUE PENDING KALO GINI MULU KOCAK,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/ApipJiro17968/status/1847628468777058787
-1@IndiHomeCare kak ini ada gangguan apalagi sih? â€çâ€çâ€ç,1.85E+18,,IndiHomeCare,in,SHE/HER,0,1,0,https://x.com/S00BAKERY/status/1847627717040361888
-1@IndiHomeCare Oi indihome care aplikasi benerin lah minimal mau laporan aja susah banget lewat dm ga di bales apalagi dibaca udah 2 hari nih gangguan gila,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ROLJINGS/status/1847626891475259793
-@IndiHomeCare Minimal respon dm gasih?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ROLJINGS/status/1847626693575639135
--1@IndiHomeCare Minimal respon pengaduan gangguan lah,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ROLJINGS/status/1847626519180619846
-1@IndiHome @IndiHomeCare lyuar biasa kinerjanya. HANYA untuk satu proses migrasi paket lewat 60 hari tidak ada hasil sama skali. STATUS hanya selalu dalam proses. Padahal di janjikan 3x24 jam aja proses akan selesai. LYUAR BIASAAAAA.,1.85E+18,,IndiHome,in,,0,1,0,https://x.com/d3n2k/status/1847625648195698949
1@IndiHomeCare Cdm ya kak,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/startlvinmaself/status/1847625284289516000
1@Adenorman029 @IndiHomeCare @TelkomIndonesia @Adenorman029 Oke siap Kak :) -Rasya,1.85E+18,,Adenorman029,in,Indonesia,0,0,0,https://x.com/Telkomsel/status/1847624913374630165
-1@IndiHomeCare udh lapor tiap hari ke 188 dari tgl 16 katanya sih udh dibikin tiket pelaporan tp ga dikasih tau nomornya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/onmy__dream/status/1847624906189787434
-1@IndiHomeCare Mana ka dari siang ga ada respon,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/aszaaa/status/1847623512862970212
-1@IndiHomeCare @IndiHome cek dm please wifi gue los berjam jam,1.85E+18,,IndiHomeCare,in,"caratland, madrid",0,2,0,https://x.com/allenaravit/status/1847623054928859180
1@IndiHomeCare Hallo admin. Mau cek Paket Indihome utk akun ini apa ya? 146206100097 146206101420,1.85E+18,,IndiHomeCare,in,"Central Java, Indonesia",0,1,0,https://x.com/FuadiKamal/status/1847622956115173379
-1@IndiHomeCare min cara cek list yg include di pembayaran wifi bulanan gimana ya?,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/FSchwarzeneger/status/1847622695170736390
-1@IndiHomeCare lyuar biaya kinerja indihome permintaan migrasi system sampe 60 hari belum ada hasil sama skali. Statuss selalu sama dalam proses .,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/d3n2k/status/1847622638702907779
-1Lambat bgt gilakkk gua bayar ya @IndiHomeCare,1.85E+18,,,in,,0,1,0,https://x.com/labiels49/status/1847622493147955291
1cek dm min @IndiHomeCare,1.85E+18,,,in,personal fan account,0,1,0,https://x.com/jawncuok/status/1847580422336893184
1@IndiHomeCare cek dm min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/mysugawr/status/1847579591617232939
-1@IndiHomeCare Menunggu terus min. Udah 3 hari los. Masa ga ada bentuk tanggung jawabnya ke customer.,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/toxicomanevert/status/1847577520822243809
-1@IndiHomeCare terlalu mahal min yg 30mbps 341ribu di sebelah cuma 260ribuan,1.85E+18,,IndiHomeCare,in,"Bojonegoro, Indonesia",0,1,0,https://x.com/Fajarbeid/status/1847577284934516887
1@IndiHomeCare Min kalo registrasi ok untuk pemasangan baru indihome estimasi pemasangan perangkat indihomenya berapa hari ?,1.85E+18,,IndiHomeCare,in,indonesia,0,1,0,https://x.com/dediws1999/status/1847574694486298707
1mahal amet biaya adminnya @Telkomsel @IndiHomeCare https://t.co/DaSz3htPtF,1.85E+18,https://pbs.twimg.com/media/GaPmasyasAAWdEf.jpg,,in,WIII - WAAA,0,2,0,https://x.com/erwege/status/1847573621046464791
-1Plis bgt mau pake @IndiHomeCare lagi tapi gagal mulu di alamt baru gw ,1.85E+18,,,in,,0,1,0,https://x.com/5adakochan/status/1847571570631594355
-1@IndiHomeCare ini napa dah gangguan aaarght,1.85E+18,,IndiHomeCare,in,pink saturn,0,1,0,https://x.com/29shadesofpink/status/1847571492856615289
1@IndiHomeCare Oke ditunggu ya min,1.85E+18,,IndiHomeCare,in,"Malang, Jawa Timur",0,0,0,https://x.com/orc_cheat/status/1847571395334853068
1@IndiHomeCare sudah ya kak,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/pisangnggetkeju/status/1847570427369181652
-1@IndiHomeCare min cek dm dong lampu indikator LOS nyala nih ,1.85E+18,,IndiHomeCare,in,"Malang, Jawa Timur",0,1,0,https://x.com/orc_cheat/status/1847568943520825791
1@IndiHomeCare @IndiHome Bls dm,1.85E+18,,IndiHomeCare,in,Special edu.,0,1,0,https://x.com/Metawln__/status/1847568587533537693
-1@IndiHomeCare Bisanya cuma pagi siang eror lagi udah semingguan seperti itu iya boleh,1.85E+18,,IndiHomeCare,in,"Kediri, Jawa Timur",0,1,0,https://x.com/asnamaulian/status/1847568301448450308
-1@IndiHomeCare remote saya rusak padahal masih baru. Bisa tolong diganti?,1.85E+18,,IndiHomeCare,in,Barcelona,0,1,0,https://x.com/danceinfreedom/status/1847561446726783105
-1@IndiHomeCare @IndiHome EH ANJING DARI KEMAREN DM MULU TAPI TEKNISI TIDAK ADA DIKIRIM ANJING . GANGGUAN SUDAH SANGAT SERING DAN LAMA NIH ANJING,1.85E+18,,IndiHomeCare,in,Pontianak Kota Khatulistiwa,0,1,0,https://x.com/Dimas_YD/status/1847561207081042364
-1tolong dong @IndiHomeCare sya mau ngajuin pemutusan langganan indihome ribet gini deh. katanya bisa ngajuin lewat grapari jakarta pas nyampe disini suruh ke makassae gimana caranya orang tinggal nya skrng di jkt,1.85E+18,,,in,,1,1,0,https://x.com/pisangnggetkeju/status/1847559377764700400
-1@IndiHome @IndiHomeCare WIFI GANGGUAN ANJEEENNNGGGG. MANA KATANYA MAU KIRIM TEKSINI DASAR INDIHOM KIMAK,1.85E+18,,IndiHome,in,Pontianak Kota Khatulistiwa,0,1,0,https://x.com/Dimas_YD/status/1847554310105944342
--1@IndiHomeCare min kalau saya pasang indihome 100Mbps terus saya jual lagi tanpa izin emang ada yg bisa laporin? Sejauh ini aman2 aja meski banyak yang komplain dan pihak indihome pun gak pernah datang menindak meski bnyak pelaporan,1.85E+18,,IndiHomeCare,in,Australia,0,1,0,https://x.com/rizkiyputra98/status/1847554109517562238
-1@IndiHomeCare dah 3 hari los mulu ni,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/creamycatss/status/1847552196864594056
1@IndiHomeCare Hai admin tolong cek DM segera ya. Terimakasih,1.85E+18,,IndiHomeCare,in,"Adelaide, South Australia",0,1,0,https://x.com/MsVanillass/status/1847541514442039371
1@IndiHomeCare syudahh min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/fruiteajoy/status/1847541483001565249
-1pea emang indihome @IndiHomeCare laporan udah 1 minggu lebih gaada perbaikan. kebetulan ada @MyRepublic didepan rumah spill info harga paketnya min. https://t.co/sbaYPaSoT8,1.85E+18,https://pbs.twimg.com/media/GaPIdJZbUAEEY5x.jpg,,in,Depok - Tangsel - Jakarta,0,3,0,https://x.com/akmaldnhmd/status/1847540686360588603
-1@IndiHome @IndiHomeCare @indihomers U guys are the most STUPIDEST wifi provider ever! Aku pindah rumah udah lapor mau pindah alamat.. Udah lebih 9hari gak ada tindakan apaÂ?! Disuruh bayar langganan udah aku bayar.. Tp masih aja gak ada pemasangan di alamat baru!,1.85E+18,,IndiHome,in,"Kota Medan, Sumatera Utara",0,1,0,https://x.com/sarraluv_/status/1847539707472990359
